image_id,split,label,image_path,teacher_probability,teacher_logit
435785,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000435785.jpg,0.31680414,-0.7684978
435855,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000435855.jpg,0.9479971,2.9030519
435885,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000435885.jpg,0.8853577,2.0441747
435889,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000435889.jpg,0.6529469,0.63201797
435896,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000435896.jpg,0.108695306,-2.1041377
435897,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000435897.jpg,0.5161637,0.064677365
435909,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000435909.jpg,0.09720922,-2.2286253
435920,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000435920.jpg,0.115863435,-2.0321994
435924,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000435924.jpg,0.2518577,-1.0887289
435929,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000435929.jpg,0.5018121,0.0072484137
435975,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000435975.jpg,0.80929196,1.4454161
435988,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000435988.jpg,0.32378355,-0.73643804
436002,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436002.jpg,0.4935686,-0.02572703
436027,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436027.jpg,0.042058583,-3.1257231
436031,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436031.jpg,0.8555931,1.7791598
436048,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436048.jpg,0.08011877,-2.4407344
436078,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436078.jpg,0.9556655,3.0706456
436111,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436111.jpg,0.17154491,-1.5747175
436138,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436138.jpg,0.07903807,-2.4554892
436143,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436143.jpg,0.6226484,0.50080466
436146,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436146.jpg,0.5016115,0.0064459266
436161,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436161.jpg,0.050036613,-2.9436684
436162,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436162.jpg,0.5442264,0.17736922
436164,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436164.jpg,0.98174804,3.9850626
436174,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436174.jpg,0.31177884,-0.7918162
436195,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436195.jpg,0.19787595,-1.3996229
436203,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436203.jpg,0.98837024,4.44249
436284,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436284.jpg,0.24751109,-1.111931
436287,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436287.jpg,0.15117507,-1.7254144
436288,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436288.jpg,0.5676512,0.27227452
436300,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436300.jpg,0.6798687,0.75316846
436303,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436303.jpg,0.06555479,-2.6570668
436348,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436348.jpg,0.94728345,2.8886688
436349,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436349.jpg,0.7133169,0.91154844
436387,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436387.jpg,0.87871015,1.9802719
436391,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436391.jpg,0.9582222,3.1327147
436400,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436400.jpg,0.30031803,-0.8457839
436406,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436406.jpg,0.6523383,0.6293335
436410,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436410.jpg,0.085177794,-2.3739889
436411,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436411.jpg,0.041120924,-3.149248
436438,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436438.jpg,0.15412991,-1.70257
436511,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436511.jpg,0.4508324,-0.19730806
436521,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436521.jpg,0.9946312,5.221762
436539,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436539.jpg,0.46353143,-0.14613378
436558,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436558.jpg,0.8411475,1.6667908
436596,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436596.jpg,0.07257369,-2.5478108
436603,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436603.jpg,0.027714325,-3.5577002
436620,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436620.jpg,0.98048764,3.9170022
436632,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436632.jpg,0.013437493,-4.296178
436660,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436660.jpg,0.50801516,0.032063313
436693,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436693.jpg,0.05503988,-2.8430848
436694,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436694.jpg,0.1691429,-1.5917139
436695,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436695.jpg,0.12752645,-1.9230086
436722,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436722.jpg,0.4709014,-0.116526134
436774,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436774.jpg,0.6308671,0.5359386
436793,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436793.jpg,0.40810046,-0.37182355
436797,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436797.jpg,0.016606085,-4.0812407
436799,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436799.jpg,0.73333466,1.0116076
436837,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436837.jpg,0.24994417,-1.0989101
436838,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436838.jpg,0.9888192,4.4823117
436848,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436848.jpg,0.20925534,-1.3294199
436875,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436875.jpg,0.04761004,-2.995931
436932,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436932.jpg,0.9634237,3.2710936
436936,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436936.jpg,0.028166054,-3.5410674
436947,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436947.jpg,0.017991068,-3.999725
436949,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436949.jpg,0.057760607,-2.7919524
436963,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436963.jpg,0.14606604,-1.765795
436974,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436974.jpg,0.97578126,3.696112
436979,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436979.jpg,0.35416117,-0.60079795
436984,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436984.jpg,0.392242,-0.43789777
436990,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000436990.jpg,0.403786,-0.38971457
437028,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437028.jpg,0.31968543,-0.7552178
437073,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437073.jpg,0.9299602,2.586078
437106,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437106.jpg,0.9827287,4.041288
437139,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437139.jpg,0.9970902,5.836764
437145,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437145.jpg,0.23973761,-1.1541185
437209,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437209.jpg,0.14511824,-1.7734144
437218,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437218.jpg,0.05508865,-2.8421474
437240,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437240.jpg,0.32583204,-0.7270973
437277,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437277.jpg,0.8221703,1.5311214
437283,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437283.jpg,0.114021294,-2.0503078
437297,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437297.jpg,0.93574595,2.6784992
437298,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437298.jpg,0.84420997,1.689892
437302,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437302.jpg,0.4512558,-0.19559807
437336,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437336.jpg,0.18142475,-1.5067244
437353,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437353.jpg,0.24634986,-1.1181755
437370,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437370.jpg,0.7974463,1.3704095
437371,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437371.jpg,0.06443264,-2.6755328
437391,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437391.jpg,0.18986183,-1.4509082
437423,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437423.jpg,0.43144444,-0.27596036
437432,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437432.jpg,0.70763123,0.88390714
437452,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437452.jpg,0.80860496,1.4409709
437465,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437465.jpg,0.99201566,4.8222566
437494,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437494.jpg,0.937934,2.715481
437515,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437515.jpg,0.57375693,0.2971961
437522,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437522.jpg,0.9314987,2.6099422
437537,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437537.jpg,0.43431866,-0.26425242
437556,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437556.jpg,0.35365134,-0.6030276
437564,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437564.jpg,0.1901964,-1.4487346
437575,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437575.jpg,0.026985846,-3.585086
437578,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437578.jpg,0.27533612,-0.9677153
437592,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437592.jpg,0.9922858,4.856947
437604,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437604.jpg,0.08451393,-2.3825388
437611,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437611.jpg,0.55179995,0.20794591
437632,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437632.jpg,0.996848,5.756557
437662,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437662.jpg,0.20472041,-1.3570486
437676,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437676.jpg,0.14555258,-1.7699176
437701,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437701.jpg,0.848364,1.7218269
437710,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437710.jpg,0.4473965,-0.21119554
437714,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437714.jpg,0.096160516,-2.240633
437732,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437732.jpg,0.9878316,4.3966694
437736,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437736.jpg,0.032009035,-3.4092045
437753,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437753.jpg,0.97594243,3.702954
437756,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437756.jpg,0.100090556,-2.1962187
437776,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437776.jpg,0.81174266,1.4613736
437783,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437783.jpg,0.99669886,5.71018
437789,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437789.jpg,0.1315445,-1.8873712
437801,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437801.jpg,0.2672629,-1.0085541
437857,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437857.jpg,0.09809017,-2.2186275
437859,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437859.jpg,0.5983604,0.3986382
437862,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437862.jpg,0.96464956,3.306454
437873,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437873.jpg,0.8259063,1.5568875
437883,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437883.jpg,0.9935741,5.0409694
437889,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437889.jpg,0.3175563,-0.76502496
437902,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437902.jpg,0.6855733,0.77950436
437908,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437908.jpg,0.6799202,0.7534051
437923,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437923.jpg,0.13294739,-1.8751463
437931,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437931.jpg,0.2956746,-0.867981
437947,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437947.jpg,0.09894239,-2.2090313
437948,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437948.jpg,0.029606726,-3.4896998
437955,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437955.jpg,0.96875286,3.4340818
437958,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000437958.jpg,0.21022706,-1.3235573
438024,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438024.jpg,0.37711087,-0.5018294
438038,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438038.jpg,0.12689768,-1.9286717
438045,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438045.jpg,0.9913653,4.7432957
438053,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438053.jpg,0.9711557,3.5165746
438063,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438063.jpg,0.4687605,-0.12512098
438073,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438073.jpg,0.54385227,0.17586088
438091,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438091.jpg,0.27690768,-0.9598527
438101,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438101.jpg,0.4481687,-0.20807265
438107,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438107.jpg,0.87694556,1.9638181
438167,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438167.jpg,0.14199062,-1.798854
438171,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438171.jpg,0.4538064,-0.18530284
438180,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438180.jpg,0.14313187,-1.7895176
438196,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438196.jpg,0.9345303,2.6584568
438232,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438232.jpg,0.42985407,-0.28244662
438268,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438268.jpg,0.9908446,4.6842146
438301,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438301.jpg,0.30846268,-0.80731624
438315,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438315.jpg,0.11222153,-2.0682473
438335,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438335.jpg,0.4837814,-0.064897165
438427,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438427.jpg,0.2519476,-1.0882518
438439,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438439.jpg,0.08444949,-2.3833718
438448,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438448.jpg,0.19030201,-1.448049
438462,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438462.jpg,0.6852902,0.77819157
438481,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438481.jpg,0.3934005,-0.43304068
438505,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438505.jpg,0.045612168,-3.0408957
438535,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438535.jpg,0.3167509,-0.7687438
438550,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438550.jpg,0.9091173,2.3029041
438560,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438560.jpg,0.74133635,1.0529258
438567,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438567.jpg,0.06266391,-2.7052562
438575,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438575.jpg,0.4222468,-0.31355676
438594,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438594.jpg,0.22548865,-1.2339625
438619,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438619.jpg,0.71947974,0.9418824
438629,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438629.jpg,0.44150153,-0.23507048
438682,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438682.jpg,0.27278966,-0.98051476
438692,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438692.jpg,0.5593965,0.23871319
438694,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438694.jpg,0.66225624,0.67336506
438704,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438704.jpg,0.23455581,-1.1827627
438744,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438744.jpg,0.90141875,2.2130888
438762,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438762.jpg,0.8781097,1.97465
438811,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438811.jpg,0.8028987,1.4045109
438816,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438816.jpg,0.99183345,4.7995086
438835,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438835.jpg,0.30625054,-0.8177073
438841,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438841.jpg,0.62444663,0.5084653
438844,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438844.jpg,0.5236052,0.09449112
438861,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438861.jpg,0.44694692,-0.21301417
438867,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438867.jpg,0.9468485,2.879993
438909,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438909.jpg,0.11196512,-2.0708237
438919,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438919.jpg,0.16271625,-1.6381551
438922,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438922.jpg,0.090824805,-2.3036053
438926,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438926.jpg,0.087896004,-2.3395996
438932,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000438932.jpg,0.17140521,-1.5757009
